"","date","cl","clf","clx","cma","cmcsa","cme","cmg","cmi","cms","cnp"
"1263",20110131,36.0959,79.9061,57.8667,36.6362,21.7088,55.5963,219.74,101.883,17.4209,14.5633
"1264",20110201,36.0771,83.6248,58.4004,37.3654,22.3092,57.0023,221.15,103.345,17.6177,14.6625
"1265",20110202,35.7385,84.5031,57.9403,37.2023,21.9851,56.8545,228.61,102.681,17.5193,14.5092
"1266",20110203,35.7056,84.5966,58.6857,36.8665,22.1186,54.1939,239.62,103.518,17.528,14.5994
"1267",20110204,35.8373,84.3536,60.3698,37.02,22.1757,54.805,246.29,105.48,17.4828,14.5543
"1268",20110207,35.8561,84.8675,60.3882,37.567,22.433,54.7167,246.72,107.501,17.6184,14.7438
"1269",20110208,36.9233,84.1761,61.2348,37.8164,22.5379,54.3237,247.23,107.481,17.4376,14.6806
"1270",20110209,36.7964,80.9993,60.8484,37.9412,22.4045,54.4733,252.35,107.481,17.2568,14.5182
"1271",20110210,36.519,82.5316,60.9035,37.6917,22.6332,55.2863,256.29,106.721,17.4014,14.5452
"1272",20110211,37.1207,81.8389,65.7718,38.2099,22.8619,55.6576,268.85,107.414,17.4376,14.6174
"1273",20110214,37.1443,86.6771,61.603,38.2962,22.7475,54.7257,273.09,109.117,17.4738,14.497
"1274",20110215,36.7823,86.359,61.3361,38.1427,22.9953,52.5554,265.28,108.328,17.6003,14.5792
"1275",20110216,36.9233,86.9205,61.9526,37.9124,23.9769,52.9448,264.04,107.125,17.6997,14.5335
"1276",20110217,36.8293,93.0408,62.0262,37.5861,24.0436,54.5815,265.34,107.82,17.6455,14.5335
"1277",20110218,36.9233,90.3082,62.6336,38.0467,24.4629,54.5094,259.98,106.074,17.7269,14.5335
"1278",20110222,36.9562,86.7707,62.5324,36.2523,23.9102,54.1327,252.07,99.4116,17.5099,14.4148
"1279",20110223,36.8716,86.1437,62.0539,36.1084,23.7291,54.5545,244,97.136,17.5009,14.2138
"1280",20110224,36.5049,87.3416,62.0631,36.8377,23.7863,54.9691,245.54,97.2421,17.2207,14.1407
"1281",20110225,36.7258,89.101,62.56,37.2599,24.0817,56.5733,248.91,98.6595,17.3201,14.3143
"1282",20110228,36.9139,90.7761,62.3575,37.2983,24.5486,56.1623,244.7,97.4446,17.4196,14.4787
"1283",20110301,36.5096,88.5301,62.4588,36.569,24.1103,55.2448,240.76,96.4611,17.3201,14.296
"1284",20110302,36.3357,90.7012,62.4128,36.617,23.8816,54.8068,242.99,96.7021,17.3744,14.3965
"1285",20110303,36.7023,93.8644,63.3422,37.2791,24.5486,55.7441,246.95,100.154,17.537,14.5335
"1286",20110304,36.4579,92.732,62.9189,36.8377,24.3485,54.9258,254.87,98.7945,17.3472,14.5061
"1287",20110307,36.4391,89.6718,62.4312,36.473,24.2151,54.9348,252.95,96.1236,17.311,14.4513
"1288",20110308,36.7775,90.4673,62.7808,37.1447,24.3866,55.0224,249.78,96.5093,17.7088,14.6979
"1289",20110309,37.1348,85.6945,62.7165,37.5478,24.1293,54.2691,251.75,96.49,17.8444,14.835
"1290",20110310,37.1489,79.5741,62.422,37.3271,23.5671,53.6643,253.13,95.0533,17.4014,14.6157
"1291",20110311,37.2242,81.998,62.6889,37.6638,23.8053,53.5158,252.9,95.1208,17.3924,14.6979
"1292",20110314,36.7964,82.9899,62.2379,36.8557,23.3193,52.7226,255.57,94.0698,17.293,14.3782
"1293",20110315,36.3357,80.3041,62.2839,36.1726,23.0429,51.7972,257.89,96.4611,17.0489,14.2229
"1294",20110316,36.0301,78.3482,62.2103,35.5377,22.3473,50.7415,258.04,95.3908,16.8138,14.0037
"1295",20110317,36.0583,82.9057,62.5416,35.7878,22.9381,51.9765,251.6,96.4129,16.9133,13.8849
"1296",20110318,36.2228,82.2881,63.3515,36.3458,22.7571,51.8027,247.38,96.3936,17.0851,15.1455
"1297",20110321,36.881,85.8068,63.968,36.2496,23.0239,52.5053,247.78,98.9488,17.4104,15.6114
"1298",20110322,36.881,86.0969,63.692,35.8263,22.9477,52.6936,244.26,98.081,17.4014,15.4287
"1299",20110323,36.7916,88.0902,63.3515,35.4126,22.9762,54.1442,246.69,99.0452,17.3472,15.4835
"1300",20110324,37.746,88.7921,64.1061,35.4222,23.5576,54.0409,250.97,100.154,17.2659,15.6936
"1301",20110325,37.6989,88.3148,63.9588,35.403,23.8625,53.6136,256.99,100.839,17.302,15.6571
"1302",20110328,37.8541,88.5488,64.1152,35.1336,23.2526,53.5212,257.7,101.109,17.4376,15.6754
"1303",20110329,37.7977,90.851,64.4189,35.0374,23.3479,53.9359,266.54,103.78,17.5823,15.7941
"1304",20110330,38.1832,91.9459,64.4742,35.3645,23.5576,54.9247,272.43,105.65,17.8806,16.1504
"1305",20110331,37.9811,92.0208,64.5386,35.3453,23.5861,54.6693,272.42,105.766,17.7631,16.0499
"1306",20110401,37.84,91.6651,65.1643,35.5569,24.0436,55.0695,274.09,107.26,17.7901,16.2052
"1307",20110404,38.0751,93.5087,64.9251,35.6531,24.171,55.2705,273.67,106.749,17.7721,16.3696
"1308",20110405,38.0092,94.5943,64.1152,35.5858,24.1231,55.2216,278,106.904,17.5461,16.1504
"1309",20110406,38.3383,93.5742,64.7962,36.0091,23.7785,55.9025,275.36,106.335,17.7449,16.1686
"1310",20110407,38.329,91.9646,64.5754,36.8942,23.587,55.3466,274.34,106.229,17.6727,15.9859
"1311",20110408,38.2208,92.3577,63.9312,36.3939,23.6253,55.247,268.84,104.888,17.4104,15.9951
"1312",20110411,38.3571,90.7293,64.3821,36.7499,23.5009,55.046,268.65,103.577,17.0851,15.8124
"1313",20110412,38.799,87.3977,64.4926,37,23.2903,54.6784,274.07,102.005,17.1303,15.7393
"1314",20110413,38.3854,89.0542,63.9128,36.9134,23.1658,55.1746,281.25,102.111,17.1483,15.8307
"1315",20110414,38.4746,89.2881,64.1152,36.5863,23.2328,55.4009,283.05,101.629,17.2207,16.123
"1316",20110415,38.4746,88.3242,64.1152,36.5382,23.4434,55.5983,285.18,101.292,17.4104,16.3239
"1317",20110418,38.2396,86.4993,63.7196,36.0379,22.9265,55.0949,283.22,99.1416,17.076,16.2783
"1318",20110419,38.3101,88.7734,63.3054,35.2491,23.2424,54.7055,279.35,101.562,17.2025,16.2691
"1319",20110420,38.1691,89.7373,63.7471,35.201,23.8072,56.1036,288.37,104.242,17.5099,16.5432
"1320",20110421,38.183,90.9539,63.9772,34.9124,24.2667,56.1017,277.07,105.11,17.5823,16.6893
"1321",20110425,37.8185,91.8336,63.5876,35.0086,24.1997,55.6327,272.73,104.397,17.4648,16.6619
"1322",20110426,38.1499,91.6371,63.5969,35.7301,24.4964,56.2466,264.98,112.207,17.1393,16.6802
"1323",20110427,38.3535,90.3999,64.2462,36.5478,24.7262,56.0474,265.72,114.762,17.2207,16.7533
"1324",20110428,39.3242,90.503,64.7286,36.5574,25.0421,55.0279,265.33,113.46,17.4557,16.8446
"1325",20110429,39.9634,87.6821,64.6358,36.519,25.0804,53.6371,266.81,115.9,17.8986,16.9999
"1326",20110502,40.0249,85.611,64.8584,36.4612,25.5303,53.8291,266.9,114.087,17.989,16.9816
"1327",20110503,40.077,85.4517,62.5858,36.5574,25.4728,52.8729,260.36,111.734,18.0342,17.0273
"1328",20110504,40.5552,81.9935,62.9753,36.4035,24.8889,52.0562,260.51,108.591,18.1896,16.8446
"1329",20110505,40.2049,82.4995,63.4762,36.1438,24.4581,51.8153,266.08,111.763,18.1074,16.9634
"1330",20110506,40.1954,83.343,63.7175,36.0476,24.3624,52.8439,268.32,113.055,18.3998,17.1095
"1331",20110509,40.257,86.342,64.4224,35.8455,24.1997,53.4542,266.41,113.509,18.3358,17.274
"1332",20110510,40.47,83.9428,64.5059,36.0187,24.7262,54.0645,269.63,114.135,18.6281,17.6119
"1333",20110511,40.2901,80.3722,64.608,35.6916,24.4294,53.8128,274.11,109.941,18.418,17.4658
"1334",20110512,41.2797,81.6748,65.7025,35.5954,24.3433,53.8472,275.48,108.948,18.5642,17.4363
"1335",20110513,40.9625,79.0226,65.8231,35.0278,24.0465,53.3274,280.51,106.335,18.4455,17.2794
"1336",20110516,40.6973,80.5409,65.6098,35.2876,23.6732,53.9522,272.67,106.171,18.3815,17.2425
"1337",20110517,40.8204,80.9626,65.582,35.8167,23.9508,53.4361,274.9,102.69,18.3175,17.1871
"1338",20110518,40.8109,83.6148,65.2573,35.9033,24.2667,53.7838,278.78,104.52,18.4271,17.5102
"1339",20110519,41.1424,82.6308,65.4521,35.6435,24.2763,54.2075,281.37,105.873,18.5551,17.5286
"1340",20110520,41.0051,80.6158,64.9048,35.0951,24.0561,54.1315,279.96,102.886,18.546,17.501
"1341",20110523,40.7684,79.1538,65.0254,34.4506,23.52,53.5122,283.42,100.74,18.2171,17.2887
"1342",20110524,40.5316,80.6065,65.2573,34.4025,23.3573,52.4836,280.6,99.2615,18.08,17.3071
"1343",20110525,40.3043,81.9185,64.7286,33.8156,23.4052,51.9312,284.42,101.659,18.1257,17.5286
"1344",20110526,40.3896,82.8557,64.3761,34.0465,23.8646,51.4296,290.88,102.239,18.0618,17.5471
"1345",20110527,40.5884,84.0271,64.2833,34.5275,23.8168,51.2558,293.05,101.417,18.0161,17.6025
"1346",20110531,41.4407,84.9268,65.3779,34.72,24.1231,51.6958,288.86,101.688,18.2079,17.8425
"1347",20110601,41.1519,82.4902,64.3297,33.2096,23.4147,50.3376,285.39,97.2896,17.9338,17.7594
"1348",20110602,40.4842,82.7338,63.6062,33.123,23.5679,50.4173,285.51,99.6674,18.0709,17.8425
"1349",20110603,39.8497,81.881,62.6229,32.8247,23.2233,49.3109,286.61,98.0629,18.0161,17.621
"1350",20110606,39.9539,81.3468,62.4003,32.6227,22.9074,48.1519,280.5,96.6613,17.879,17.6302
"1351",20110607,39.7598,80.2503,62.4838,32.7959,22.9935,48.1428,281.48,97.5989,17.806,17.6302
"1352",20110608,39.8782,80.8126,61.9829,32.5169,23.0988,47.4529,276.93,93.1041,17.8881,17.4548
"1353",20110609,40.2996,79.8005,62.2796,32.6997,23.2616,48.2388,278.15,93.3071,17.8517,17.3717
"1354",20110610,40.1102,79.5006,61.7787,32.5169,22.8882,48.6734,271.93,89.7307,17.7512,17.4179
"1355",20110613,40.3943,78.2635,61.8993,32.459,22.6872,49.2565,270.93,90.3396,17.678,17.2702
"1356",20110614,41.0288,80.7283,62.2704,33.2213,22.9074,49.7545,276.98,92.7175,17.8608,17.3902
"1357",20110615,40.6452,78.4322,61.5191,32.6231,22.4479,49.0845,277.29,89.373,17.806,17.0579
"1358",20110616,41.0193,76.7828,61.9829,32.7582,22.4479,50.0619,271.87,89.7693,17.7785,17.2333
"1359",20110617,41.6112,76.4079,62.66,33.1827,22.6298,50.5952,269.31,90.5909,17.9704,17.3071
"1360",20110620,42.2078,76.9796,62.9476,33.0959,22.6681,50.7336,276.17,90.4363,17.9338,17.381
"1361",20110621,42.1036,79.2944,62.8548,33.3564,23.0222,51.4599,285.36,94.2157,18.0526,17.5471
"1362",20110622,41.436,78.9008,62.5023,32.9318,22.9265,51.1304,284.65,92.8141,17.879,17.5748
"1363",20110623,40.8346,81.1313,62.3725,32.7003,22.7159,50.8646,291.22,95.1147,17.6871,17.3071
"1364",20110624,40.47,81.1969,61.482,32.5845,22.5819,50.9247,293.81,93.4231,17.806,17.501
"1365",20110627,40.4654,81.9185,61.4541,32.7678,23.2424,51.1395,301.46,94.1577,17.8973,17.6579
"1366",20110628,40.65,83.5679,61.7231,32.7292,23.7019,51.6947,304.81,97.3186,18.0161,17.7502
"1367",20110629,41.0809,84.6925,62.5209,33.038,23.8646,52.3864,304.59,97.6376,18.0343,17.8609
"1368",20110630,41.4455,86.6981,62.6136,33.3757,24.2763,53.1255,308.1,99.9478,17.9978,17.8702
"1369",20110701,41.8952,87.804,63.3093,34.1283,24.7312,53.9555,315.77,103.863,18.3541,18.2486
"1370",20110705,41.668,88.8817,63.0589,33.1055,24.9619,54.0229,321.35,102.142,18.2079,18.2209
"1371",20110706,41.8385,88.6099,63.1887,32.7485,24.51,53.9537,324.98,103.147,18.3084,18.2671
"1372",20110707,42.0373,90.4093,63.4392,33.4529,24.5773,54.4652,328.49,105.129,18.3267,18.2671
"1373",20110708,41.8716,91.2996,63.1887,32.6134,24.5485,53.5587,324.99,103.196,18.3267,18.2209
"1374",20110711,41.8054,89.0692,64.8955,31.8608,24.0581,52.3373,320.5,100.228,18.0526,17.8148
"1375",20110712,41.6633,88.7974,65.0718,31.4845,23.6734,52.5939,319.75,99.9091,18.0618,17.944
"1376",20110713,41.6301,90.8498,63.9958,31.9187,23.6158,52.7086,324.99,102.2,18.0891,17.9163
"1377",20110714,41.2466,90.1375,63.5227,31.4363,23.4908,52.7323,324.77,100.856,18.007,17.824
"1378",20110715,42.0989,91.8244,69.1625,31.4363,23.1927,53.2365,324.61,101.146,17.9978,17.8794
"1379",20110718,41.668,91.5714,67.7711,31.1564,23.0004,52.0369,327.83,99.9864,17.7419,17.8979
"1380",20110719,41.8716,95.0764,67.3166,31.3205,23.4908,52.634,333.33,102.915,17.9521,18.1748
"1381",20110720,41.919,92.9397,68.9863,31.7257,23.1927,52.0278,330.08,103.138,18.08,18.5532
"1382",20110721,42.1178,94.0737,68.7729,32.7389,23.6446,52.188,328.58,104.008,18.2719,18.7194
"1383",20110722,41.7602,93.577,68.9956,32.5748,23.8754,52.006,335.39,103.205,18.2079,18.6732
"1384",20110725,41.3742,92.1431,68.0138,32.4783,24.0869,51.9113,334.88,103.012,18.3175,18.544
"1385",20110726,41.3599,89.5003,68.4907,32.3626,24.2311,51.8949,331.51,106.994,18.2171,18.5163
"1386",20110727,40.7498,87.804,68.8368,31.6196,23.7119,50.7846,323.18,103.109,17.9521,18.5071
"1387",20110728,40.4782,83.8585,68.0045,31.3012,23.2311,51.6255,324.19,102.2,17.7785,18.2763
"1388",20110729,40.2494,84.2333,67.0413,30.9635,23.1542,52.6886,325.21,101.485,17.5136,18.1009
"1389",20110801,40.0254,83.3711,66.5549,30.7415,22.9234,52.3973,327.69,100.373,17.7603,18.064
"1390",20110802,40.44,80.4659,65.8443,29.6608,21.8657,51.145,320.68,95.801,17.3126,17.8148
"1391",20110803,40.2208,80.7658,64.4228,30.0082,21.9138,51.0048,325.73,98.1692,17.3035,17.8333
"1392",20110804,39.3581,73.9806,60.6541,28.8889,21.0003,48.4018,312,90.2333,16.5829,17.0579
"1393",20110805,40.135,71.722,62.777,28.1074,21.0869,49.0808,311.67,89.2957,16.9155,17.141
"1394",20110808,39.4725,63.7654,60.093,25.3285,19.6926,45.249,292,80.9635,15.8716,15.9318
"1395",20110809,39.6822,68.8918,62.7489,25.7723,19.8272,48.2744,302.6,87.8361,16.6476,16.8641
"1396",20110810,38.1332,66.6051,61.0001,23.3408,18.9811,43.5489,298.99,83.2157,16.3243,16.8087
"1397",20110811,40.1207,69.5966,63.4315,24.0645,19.8176,46.9164,316.25,88.9574,17.0818,17.6763
"1398",20110812,40.6402,72.5698,63.2726,23.5434,19.8368,46.3867,317.67,91.2482,16.8416,17.4415
"1399",20110815,41.112,72.5321,65.3674,24.4408,20.4715,47.3806,319.45,92.9591,17.4606,18.225
"1400",20110816,41.1026,70.7633,64.4976,23.775,20.4042,46.6579,315.78,90.533,17.4328,18.0477
"1401",20110817,41.0978,70.8103,62.4964,23.9197,20.5099,46.1919,309.2,88.7834,17.5715,18.141
"1402",20110818,40.5163,65.9272,60.0182,22.4917,19.5195,43.8547,284.71,80.8513,17.5345,17.5814
"1403",20110819,40.4877,63.5373,59.9154,21.797,19.1926,43.1393,279.38,77.4631,17.4236,17.4508
"1404",20110822,40.6068,64.0266,60.3642,21.7777,19.0099,43.4906,272.23,77.5407,17.1927,17.4135
"1405",20110823,41.4313,68.1382,61.4397,22.5882,19.2791,45.5166,294.38,81.5891,17.7008,17.9172
"1406",20110824,41.6173,70.4151,61.7764,22.9645,19.7599,46.201,297.28,84.0162,18.0334,18.2529
"1407",20110825,41.4028,69.2391,61.5052,22.5689,19.4618,44.8358,289.2,82.56,17.6823,17.9172
"1408",20110826,41.8984,72.0617,62.7022,23.1382,19.7888,45.6204,298.63,84.8803,17.7748,18.225
"1409",20110829,42.7516,76.4085,64.1609,24.3153,20.4234,48.0341,304.89,87.8704,18.135,18.5234
"1410",20110830,43.1948,77.34,65.9938,24.2092,20.5099,48.3035,311.42,88.4238,17.9964,18.5607
"1411",20110831,42.8183,77.8575,65.1336,24.653,20.6349,48.5347,312.52,89.8995,18.1627,18.626
"1412",20110901,42.8326,77.1518,64.5351,23.582,20.808,48.4364,309.35,88.0937,17.9964,18.4768
"1413",20110902,42.1844,73.9152,64.1236,22.6268,20.183,47.2368,305.75,84.3754,17.8209,18.1224
"1414",20110906,42.4704,70.9138,64.0768,21.8838,19.9619,46.4468,310.83,83.2201,17.6085,17.9358
"1415",20110907,43.762,76.5497,65.0961,22.6847,20.5484,48.6235,308.55,87.8122,17.7748,18.2716
"1416",20110908,43.1138,74.9972,64.4602,21.7584,20.6157,47.3715,311.36,87.4724,17.8579,18.654
"1417",20110909,42.4322,72.2122,63.2539,21.5075,20.1157,46.9249,305.81,85.6084,17.4052,18.2063
"1418",20110912,41.7793,71.2713,63.3007,21.8934,20.3176,47.5875,307.51,84.4531,17.5991,18.197
"1419",20110913,42.6801,72.9649,63.6934,23.0758,21.0388,48.4294,311.17,89.6374,17.9133,18.5048
"1420",20110914,43.619,73.9717,63.9926,23.6573,21.1446,49.3684,316.28,91.5111,18.1997,18.598
"1421",20110915,43.9431,74.7244,64.189,24.2,21.7119,49.6832,315.49,94.977,18.5969,18.5234
"1422",20110916,44.5865,73.2001,65.0026,24.1225,22.0388,49.6887,317.99,94.841,18.754,18.5887
"1423",20110919,44.4959,70.9797,64.3573,23.6767,22.0003,48.6839,336.26,94.2294,18.717,18.6167
"1424",20110920,44.8439,66.4729,64.348,23.7736,21.8753,48.3947,333.91,91.6276,18.948,18.7659
"1425",20110921,42.9708,57.9015,62.487,22.0194,21.0292,47.3148,333.3,89.1131,18.5415,18.0571
"1426",20110922,41.7126,52.0775,61.9073,21.341,20.2503,47.5033,326.66,82.9386,18.0518,17.4695
"1427",20110923,42.3798,54.345,64.8904,21.7577,20.5772,47.1299,320.52,83.5793,18.1442,17.6747
"1428",20110926,43.3188,56.509,62.0943,22.7366,21.0773,48.3086,329.51,86.9481,18.2274,17.9451
"1429",20110927,43.395,57.1582,63.0201,22.6687,21.4619,48.0615,320.35,89.1714,18.4953,17.9545
"1430",20110928,42.294,52.3974,61.9914,21.9612,21.1446,46.5753,319.27,84.5308,18.1258,17.8425
"1431",20110929,42.5847,50.9014,62.4216,23.1727,20.8176,46.967,312.68,83.7735,18.2643,18.5794
"1432",20110930,42.3036,48.2105,62.0849,22.2811,20.1445,45.2117,303.08,79.3174,18.2921,18.3182
"1433",20111003,42.1176,45.4725,60.3736,21.5348,19.7126,45.5228,293.01,78.6572,17.7193,17.8985
"1434",20111004,42.213,50.3839,61.103,22.7656,20.4957,46.1177,300.93,82.9677,17.8302,18.2623
"1435",20111005,42.7039,53.9404,61.6174,23.1145,20.921,46.8517,300.91,85.7734,18.0242,18.3835
"1436",20111006,42.9851,55.4835,63.0014,24.2291,21.3851,48.8248,298.91,87.3656,18.2551,18.7752
"1437",20111007,43.0614,52.4632,62.2252,22.7753,21.2981,46.4051,294.32,87.3753,18.3013,18.5887
"1438",20111010,43.6714,57.0829,62.805,24.0546,22.2455,48.5045,307.72,91.2587,18.6986,19.0737
"1439",20111011,43.0709,57.3652,62.7489,24.5392,22.1972,47.0274,310.54,92.9479,18.4491,18.6913
"1440",20111012,43.5094,59.1529,62.6087,25.3436,22.8353,47.5069,314.19,93.0644,18.523,18.5607
"1441",20111013,43.4188,58.673,62.4216,24.7912,22.7772,46.9322,317.14,92.7635,18.5323,18.71
"1442",20111014,44.0241,61.3075,63.7028,24.8493,23.1059,47.5381,320.96,94.7343,18.9295,18.9991
"1443",20111017,43.2901,56.6313,62.6273,23.6379,22.5742,46.2495,318.72,89.5014,18.791,19.0924
"1444",20111018,43.9478,57.5534,63.4129,24.985,22.9513,47.5619,319.56,90.9771,18.9295,19.2882
"1445",20111019,43.9384,53.5358,63.2445,22.4749,22.7579,47.1244,310.22,87.8996,18.9387,19.2696
"1446",20111020,43.6523,55.5869,63.9085,22.3586,22.8159,47.9133,307.69,89.1617,19.1328,19.5401
"1447",20111021,45.0144,56.4526,65.012,23.6185,23.5217,48.3873,333.24,91.4917,19.3637,19.8012
"1448",20111024,43.7434,59.9714,63.9363,24.326,23.8504,49.1945,341.98,95.9478,19.4746,19.8199
"1449",20111025,43.0767,56.8007,63.4646,23.4441,23.338,47.2379,334.3,90.8995,19.1512,19.5027
"1450",20111026,43.374,58.5413,64.7099,24.3454,23.9567,48.2171,332.8,92.0936,19.2713,19.596
"1451",20111027,43.8536,65.278,63.5968,25.2952,23.7827,50.5948,343.3,98.7147,19.7056,19.8012
"1452",20111028,43.7578,68.5052,62.4365,25.111,23.0479,51.1951,341.29,99.8214,19.4838,19.8665
"1453",20111031,43.374,64.2806,63.21,24.7718,22.7096,50.5545,336.23,96.5497,19.2159,19.4561
"1454",20111101,42.2564,63.3398,62.0591,24.0353,22.2262,46.1708,327.89,93.2586,18.717,18.8592
"1455",20111102,42.1654,65.8237,61.38,24.7815,22.2649,47.4447,329.29,95.8119,18.9877,18.7473
"1456",20111103,42.4819,66.7081,60.333,25.2079,22.5452,49.1195,337.46,100.152,19.3517,18.9338
"1457",20111104,42.1893,67.1315,61.3234,24.8397,21.9845,49.6009,338.6,100.21,19.193,18.8965
"1458",20111107,42.4147,66.2,62.0874,25.237,21.8975,50.366,339.29,98.1419,19.3517,18.9804
"1459",20111108,42.928,66.3412,62.0215,26.0608,22.0425,51.1164,339.82,98.7341,19.6131,18.8405
"1460",20111109,41.9639,62.2672,60.814,24.7137,20.921,48.6161,332.53,93.6469,19.1463,18.2716
"1461",20111110,42.2421,62.907,61.6253,24.859,21.4431,47.56,325.97,94.3459,19.3797,18.2436
"1462",20111111,42.7745,65.7578,61.9648,25.6634,21.7815,48.175,332.1,95.8604,19.7998,18.4581
"1463",20111114,42.4915,65.946,62.1723,25.0723,21.4431,47.1427,326.84,96.4623,19.4171,18.1264
"1464",20111115,42.6258,69.192,61.3517,25.3339,21.5398,47.1116,327.73,96.3847,19.5104,18.475
"1465",20111116,42.4819,66.5667,61.1913,24.8687,20.7663,44.1373,316.35,95.1323,19.1837,18.1452
"1466",20111117,42.103,63.3177,61.1253,24.2097,20.4957,43.5204,312.92,92.0712,19.1184,18.1924
"1467",20111118,42.4723,63.7144,61.0027,24.1322,20.7277,45.543,311.58,91.691,19.4917,18.23
"1468",20111121,42.0119,62.1088,60.616,23.3956,20.834,44.2635,306.27,88.9128,19.0903,17.9474
"1469",20111122,42.3092,60.3993,60.6442,23.1242,20.689,44.0402,308.35,87.2654,18.6889,17.8155
"1470",20111123,41.5322,56.6686,60.1443,22.1745,20.4183,43.7931,300.59,84.7893,18.3528,17.6082
"1471",20111125,41.7145,56.1397,60.0971,22.2714,20.3023,43.4911,302.33,84.4871,18.4556,17.5988
"1472",20111128,42.3045,59.4831,60.8895,22.9886,21.0274,44.8181,309.39,88.1427,18.6609,17.872
"1473",20111129,43.0096,59.6248,61.3706,23.2018,21.0177,43.8865,313.08,86.271,19.0623,18.117
"1474",20111130,43.8825,64.0166,61.2951,24.452,21.9168,45.5814,321.52,93.9428,19.5851,18.767
"1475",20111201,43.211,65.2822,61.2668,24.3745,21.8201,45.7791,323.01,93.8843,19.6784,18.6634
"1476",20111202,43.3212,64.6683,61.6536,24.4617,22.6226,46.5478,331.08,93.3969,19.3984,18.5221
"1477",20111205,43.3501,67.5206,61.4838,25.1207,22.3519,45.5247,336.26,93.2312,19.4171,18.6351
"1478",20111206,43.4221,68.2573,61.9554,25.1013,22.4195,45.5704,331.63,94.3133,19.4731,18.5504
"1479",20111207,43.7626,67.4167,61.7479,25.8864,22.3422,46.4655,337.32,92.1589,19.5011,18.6634
"1480",20111208,43.3357,63.7805,61.1913,24.9463,21.7138,44.7193,334.78,89.3612,19.1277,18.2866
"1481",20111209,43.4508,65.6128,61.4083,25.7216,21.9555,45.5338,338.81,92.9485,19.3704,18.7105
"1482",20111212,43.2925,63.4121,61.3139,24.985,22.5162,44.5509,340.6,90.0728,19.2583,18.3148
"1483",20111213,42.9951,60.6448,61.0404,24.3428,22.4195,44.1244,329.29,86.9242,19.3144,18.0981
"1484",20111214,42.8272,59.162,61.3139,24.3525,22.4292,43.8243,321.16,85.3547,19.1463,17.693
"1485",20111215,43.4268,59.6059,61.5781,24.3915,22.5065,44.0992,318.77,84.5456,19.4171,17.9945
"1486",20111216,43.1487,60.437,61.3328,24.0801,22.5646,44.5779,318.66,85.1598,19.4824,18.1076
"1487",20111219,43.1295,56.4419,61.2951,23.4672,22.1005,44.565,317.76,83.7073,19.3704,17.9851
"1488",20111220,43.8728,60.2198,61.7007,24.4401,22.6032,45.7046,331.45,87.7235,19.9211,18.3902
"1489",20111221,44.5251,60.1631,61.7856,24.5569,22.8062,44.3311,333.88,85.7447,20.2852,18.5975
"1490",20111222,44.3142,61.9293,62.3988,25.2087,22.8449,45.1799,331.44,85.8811,20.2852,18.7765
"1491",20111223,44.6499,61.6649,62.7949,25.5006,23.0286,45.283,335.25,86.8462,20.5467,19.0497
"1492",20111227,44.7794,61.3626,63.0402,25.3839,23.0189,45.1504,339.1,86.6122,20.7427,19.1345
"1493",20111228,44.4436,58.4347,62.578,24.9266,22.6516,44.6404,340.04,85.5497,20.6587,19.0026
"1494",20111229,44.7026,58.9448,63.1911,25.3449,23.0479,45.167,340.71,86.7974,20.8547,19.0779
"1495",20111230,44.3286,58.9542,62.8327,25.1114,23.0509,44.9332,338.35,85.8714,20.6493,18.9555
"1496",20120103,43.657,62.1465,63.6817,26.0065,23.828,45.2057,340.83,88.7568,20.3693,18.7388
"1497",20120104,43.47,63.1855,63.2289,26.0649,24.0126,44.3256,348.97,90.0533,20.2386,18.6351
"1498",20120105,43.2397,62.7038,63.4552,26.6389,24.2166,43.9795,350.16,92.3831,20.416,18.654
"1499",20120106,43.0527,62.8832,63.2948,27.1741,23.964,43.0902,349.02,91.1451,20.1919,18.3996
"1500",20120109,43.0431,62.4677,63.5684,27.6021,24.508,41.9597,339.47,93.7771,20.2852,18.5504
"1501",20120110,42.8656,64.9705,64.1627,27.7092,24.6537,41.9616,341.18,96.2824,20.3133,18.4279
"1502",20120111,42.4483,66.255,64.059,27.9038,24.6731,41.5933,347.34,96.1167,20.2105,18.2206
"1503",20120112,42.4915,67.4073,64.3891,28.4583,24.78,42.9319,347.86,96.7503,20.2666,18.0699
"1504",20120113,42.4483,66.3022,64.1439,28.6237,24.6245,43.1767,354.53,95.1808,20.4346,17.9662
"1505",20120117,43.0287,66.5383,65.0494,28.5654,24.7897,42.1567,353.76,96.7503,20.3039,18.0228
"1506",20120118,43.2877,67.5773,65.4173,28.5945,24.984,42.803,356.96,98.6219,20.2852,17.8438
"1507",20120119,43.1342,67.9928,66.2097,27.8065,25.1297,43.7401,358.03,102.853,20.0425,17.401
"1508",20120120,42.9651,67.4828,66.021,28.7891,25.3337,44.1047,356.21,102.044,20.0145,17.693
"1509",20120123,42.6706,68.7295,65.2852,28.6918,25.1977,43.8856,360.53,102.716,20.2199,17.6648
"1510",20120124,42.6272,69.8062,65.3518,28.7794,25.1005,44.2501,360.58,104.1,20.1359,17.4858
"1511",20120125,43.1389,72.3091,65.3137,28.3708,25.3822,44.6533,363.43,106.284,20.6587,17.6459
"1512",20120126,44.0803,70.9018,65.4564,27.1351,25.5474,44.2685,365.9,104.412,20.7706,17.3915
